split,fold,row_index,CID_std,SMILES_canonical,label_std,nn_tanimoto_to_train
M4_butina_lco5,0,6568,262,CC(O)C(C)O,0,0.625
M4_butina_lco5,0,6577,65492,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1,0.3673469387755102
M4_butina_lco5,0,6578,65492,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1,0.3673469387755102
M4_butina_lco5,0,6579,65492,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1,0.3673469387755102
M4_butina_lco5,0,6580,65492,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1,0.3673469387755102
M4_butina_lco5,0,6581,65492,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1,0.3673469387755102
M4_butina_lco5,0,6582,65492,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1,0.3673469387755102
M4_butina_lco5,0,6583,71616,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,1,0.5873015873015873
M4_butina_lco5,0,6584,71616,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,1,0.5873015873015873
M4_butina_lco5,0,6585,71616,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,1,0.5873015873015873
M4_butina_lco5,0,6586,71616,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,1,0.5873015873015873
M4_butina_lco5,0,6587,71616,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,1,0.5873015873015873
M4_butina_lco5,0,6588,71616,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,1,0.5873015873015873
M4_butina_lco5,0,6596,23894,CC(O)(P(=O)([O-])O)P(=O)([O-])O,0,0.35
M4_butina_lco5,0,6610,129109,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(=O)N(C)CC1C(=O)O,0,0.4852941176470588
M4_butina_lco5,0,6612,5825,CC(N)Cc1ccccc1,1,0.5
M4_butina_lco5,0,6613,5825,CC(N)Cc1ccccc1,1,0.5
M4_butina_lco5,0,6614,5825,CC(N)Cc1ccccc1,1,0.5
M4_butina_lco5,0,6615,5825,CC(N)Cc1ccccc1,1,0.5
M4_butina_lco5,0,6616,5825,CC(N)Cc1ccccc1,1,0.5
M4_butina_lco5,0,6617,5825,CC(N)Cc1ccccc1,1,0.5
M4_butina_lco5,0,6622,6572,CC(O)C#N,0,0.5384615384615384
M4_butina_lco5,0,6634,5483,CC(S)C(=O)NCC(=O)O,0,0.375
M4_butina_lco5,0,6641,30668,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,0,0.4186046511627907
M4_butina_lco5,0,6645,8087,CC(O)COCC(C)O,0,0.631578947368421
M4_butina_lco5,0,6653,8086,CC(O)CNCC(C)O,0,0.5
M4_butina_lco5,0,6665,21330,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0,0.5333333333333333
M4_butina_lco5,0,6689,5757,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1,0.6862745098039216
M4_butina_lco5,0,6690,5757,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1,0.6862745098039216
M4_butina_lco5,0,6691,5757,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1,0.6862745098039216
M4_butina_lco5,0,6692,5757,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1,0.6862745098039216
M4_butina_lco5,0,6693,5757,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1,0.6862745098039216
M4_butina_lco5,0,6694,5757,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1,0.6862745098039216
M4_butina_lco5,0,6707,164282,CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,0,0.375
M4_butina_lco5,0,6730,222786,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1,0.7758620689655172
M4_butina_lco5,0,6731,222786,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1,0.7758620689655172
M4_butina_lco5,0,6732,222786,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1,0.7758620689655172
M4_butina_lco5,0,6733,222786,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1,0.7758620689655172
M4_butina_lco5,0,6734,222786,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1,0.7758620689655172
M4_butina_lco5,0,6735,222786,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1,0.7758620689655172
M4_butina_lco5,0,6750,132971,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,1,0.5272727272727272
M4_butina_lco5,0,6751,132971,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,1,0.5272727272727272
M4_butina_lco5,0,6752,132971,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,1,0.5272727272727272
M4_butina_lco5,0,6753,132971,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,1,0.5272727272727272
M4_butina_lco5,0,6754,132971,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,1,0.5272727272727272
M4_butina_lco5,0,6755,132971,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,1,0.5272727272727272
M4_butina_lco5,0,6756,14511,CC1=CC(=O)CCC1,0,0.4074074074074074
M4_butina_lco5,0,6761,12447,CC1=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=CC1=N,0,0.5757575757575758
M4_butina_lco5,0,6771,442972,CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,0,0.37142857142857144
M4_butina_lco5,0,6778,9895,CC1=C(C=O)C(C)(C)CCC1,0,0.53125
M4_butina_lco5,0,6783,27447,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0,0.6779661016949152
M4_butina_lco5,0,6784,47965,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0,0.6557377049180327
M4_butina_lco5,0,6786,33498,CC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,0,0.6
M4_butina_lco5,0,6796,23667639,CC1(C)OC[C@@H]2O[C@@]3(C(=O)[O-])OC(C)(C)O[C@H]3[C@@H]2O1,0,0.39622641509433965
M4_butina_lco5,0,6797,65420,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,0,0.40384615384615385
M4_butina_lco5,0,6805,62105,CC1(O)CSC(C)(O)CS1,0,0.23529411764705882
M4_butina_lco5,0,6810,91697,CC1(C)Cc2cccc(N)c2O1,0,0.625
M4_butina_lco5,0,6815,10857465,CC1(C)CCC[C@]2(C)[C@H]3CCO[C@]3(C)CC[C@@H]12,0,0.5384615384615384
M4_butina_lco5,0,6825,6650,CC1(N)CCC(C(C)(C)N)CC1,0,0.26666666666666666
M4_butina_lco5,0,6847,93504,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,0,0.2830188679245283
M4_butina_lco5,0,6858,36273,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,0,0.4482758620689655
M4_butina_lco5,0,6869,137278711,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C(C)C1,1,0.23636363636363636
M4_butina_lco5,0,6870,137278711,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C(C)C1,1,0.23636363636363636
M4_butina_lco5,0,6871,137278711,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C(C)C1,1,0.23636363636363636
M4_butina_lco5,0,6872,137278711,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C(C)C1,1,0.23636363636363636
M4_butina_lco5,0,6873,137278711,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C(C)C1,1,0.23636363636363636
M4_butina_lco5,0,6874,137278711,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C(C)C1,1,0.23636363636363636
M4_butina_lco5,0,6884,14235,C=CC(=C)CCCC(C)(C)OC(C)=O,0,0.3902439024390244
M4_butina_lco5,0,6891,6466,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0,0.22916666666666666
M4_butina_lco5,0,6897,5283711,C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,0,0.5138888888888888
M4_butina_lco5,0,6898,6536972,C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,0,0.6119402985074627
M4_butina_lco5,0,6913,4443516,C=CC(=O)OCC(O)COc1ccccc1,0,0.6216216216216216
M4_butina_lco5,0,6923,15458,C=CC(=O)OC(C)(C)C,0,0.5
M4_butina_lco5,0,6938,15817,C=CC(=O)NCOCCCC,0,0.5757575757575758
M4_butina_lco5,0,6951,543323,C=C(C)CCCC(C)CCO,0,0.4583333333333333
M4_butina_lco5,0,6954,24585,C=C(C)C1CCC(C)CC1O,0,0.4482758620689655
M4_butina_lco5,0,6957,5280795,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,1,0.5138888888888888
M4_butina_lco5,0,6958,5280795,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,1,0.5138888888888888
M4_butina_lco5,0,6959,5280795,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,1,0.5138888888888888
M4_butina_lco5,0,6960,5280795,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,1,0.5138888888888888
M4_butina_lco5,0,6961,5280795,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,1,0.5138888888888888
M4_butina_lco5,0,6962,5280795,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,1,0.5138888888888888
M4_butina_lco5,0,6965,6595,C=C(C)C(N)=O,0,0.5384615384615384
M4_butina_lco5,0,6976,17755248,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,1,0.1888111888111888
M4_butina_lco5,0,6977,17755248,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,1,0.1888111888111888
M4_butina_lco5,0,6978,17755248,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,1,0.1888111888111888
M4_butina_lco5,0,6979,17755248,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,1,0.1888111888111888
M4_butina_lco5,0,6980,17755248,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,1,0.1888111888111888
M4_butina_lco5,0,6981,17755248,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,1,0.1888111888111888
M4_butina_lco5,0,6996,5280453,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,1,0.6376811594202898
M4_butina_lco5,0,6997,5280453,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,1,0.6376811594202898
M4_butina_lco5,0,6998,5280453,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,1,0.6376811594202898
M4_butina_lco5,0,6999,5280453,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,1,0.6376811594202898
M4_butina_lco5,0,7000,5280453,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,1,0.6376811594202898
M4_butina_lco5,0,7001,5280453,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,1,0.6376811594202898
M4_butina_lco5,0,7006,6366,C=C(Cl)Cl,0,0.45454545454545453
M4_butina_lco5,0,7017,604152,C=C(C)c1cccc(C(C)(C)N=C=O)c1,0,0.6666666666666666
M4_butina_lco5,0,7023,6553885,C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,0,0.4482758620689655
M4_butina_lco5,0,7025,1268142,C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1,0,0.6046511627906976
M4_butina_lco5,0,7030,7850,C=CCCl,0,0.4166666666666667
M4_butina_lco5,0,7043,15439,C=CCCCCCCC=C,0,0.6875
M4_butina_lco5,0,7050,445643,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1,0.3402777777777778
M4_butina_lco5,0,7051,445643,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1,0.3402777777777778
M4_butina_lco5,0,7052,445643,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1,0.3402777777777778
M4_butina_lco5,0,7053,445643,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1,0.3402777777777778
M4_butina_lco5,0,7054,445643,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1,0.3402777777777778
M4_butina_lco5,0,7055,445643,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1,0.3402777777777778
M4_butina_lco5,0,7056,62829,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7057,62829,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7058,62829,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7059,62829,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7060,62829,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7061,62829,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7062,11442,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7063,11442,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7064,11442,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7065,11442,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7066,11442,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7067,11442,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7073,95402,C=CCOCC(O)CCl,0,0.6538461538461539
M4_butina_lco5,0,7084,17617,C=CCOC(=O)CCC1CCCCC1,0,0.4473684210526316
M4_butina_lco5,0,7089,7858,C=CCO,0,0.4166666666666667
M4_butina_lco5,0,7095,106729,C=CCOC(=O)COCCC(C)C,0,0.5757575757575758
M4_butina_lco5,0,7100,16683072,C=CC(=O)[O][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC,1,0.5161290322580645
M4_butina_lco5,0,7101,16683072,C=CC(=O)[O][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC,1,0.5161290322580645
M4_butina_lco5,0,7102,16683072,C=CC(=O)[O][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC,1,0.5161290322580645
M4_butina_lco5,0,7103,16683072,C=CC(=O)[O][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC,1,0.5161290322580645
M4_butina_lco5,0,7104,16683072,C=CC(=O)[O][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC,1,0.5161290322580645
M4_butina_lco5,0,7105,16683072,C=CC(=O)[O][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC,1,0.5161290322580645
M4_butina_lco5,0,7110,28803,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0,0.8421052631578947
M4_butina_lco5,0,7111,81766,C=CC(=O)OCCOCCOCC,0,0.6666666666666666
M4_butina_lco5,0,7112,19996,C=CC(=O)OCCOCCOC(=O)C=C,0,0.8421052631578947
M4_butina_lco5,0,7114,20607916,C=CC(=O)OCCOC1C2CCC1C1CC=CC12,0,0.43243243243243246
M4_butina_lco5,0,7131,13586,C=CC1CO1,0,0.36
M4_butina_lco5,0,7138,6579,C=CC(N)=O,0,0.4666666666666667
M4_butina_lco5,0,7145,10453,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,0,0.48148148148148145
M4_butina_lco5,0,7167,16683,C(COCC1CO1)OCC1CO1,0,0.5416666666666666
M4_butina_lco5,0,7168,17046,C(CCOCC1CO1)COCC1CO1,0,0.6071428571428571
M4_butina_lco5,0,7169,10868,C(=NC1CCCCC1)=NC1CCCCC1,0,0.6
M4_butina_lco5,0,7181,6540478,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,0,0.5373134328358209
M4_butina_lco5,0,7193,3052775,C#CCN[C@@H]1CCc2ccccc21,0,0.358974358974359
M4_butina_lco5,0,7198,250096,C/C=C(\C)C(=O)OCc1ccccc1,0,0.696969696969697
M4_butina_lco5,0,7203,5355732,C/C=C(\C)C#N,0,0.4117647058823529
M4_butina_lco5,0,7209,5354076,C/C(CC(C)C)=N\O,0,0.45
M4_butina_lco5,0,7217,1549520,C/C(=C\c1ccccc1)[N+](=O)[O-],0,0.5
M4_butina_lco5,0,7222,637892,C/C(Cl)=C/CCl,0,0.3157894736842105
M4_butina_lco5,0,7227,11079,c1ccc2c(CC3=NCCN3)cccc2c1,0,0.37777777777777777
M4_butina_lco5,0,7232,94544,BrCc1cccc(Oc2ccccc2)c1,0,0.6551724137931034
M4_butina_lco5,0,7237,18430,BrCC1CO1,0,0.4444444444444444
M4_butina_lco5,0,7247,641245,BrC/C=C/CBr,0,0.4166666666666667
M4_butina_lco5,0,7252,9164,c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,0,0.5
M4_butina_lco5,0,7261,9839306,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7262,9839306,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7263,9839306,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7264,9839306,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7265,9839306,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7266,9839306,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1,0.43333333333333335
M4_butina_lco5,0,7269,40973,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,1,0.48484848484848486
M4_butina_lco5,0,7270,40973,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,1,0.48484848484848486
M4_butina_lco5,0,7271,40973,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,1,0.48484848484848486
M4_butina_lco5,0,7272,40973,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,1,0.48484848484848486
M4_butina_lco5,0,7273,40973,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,1,0.48484848484848486
M4_butina_lco5,0,7274,40973,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,1,0.48484848484848486
M4_butina_lco5,0,7280,61018,C#CC(C)(O)CC(C)C,0,0.6666666666666666
M4_butina_lco5,0,7285,7973,Brc1ccccn1,0,0.5
M4_butina_lco5,0,7297,7804,Brc1ccc(Br)cc1,0,0.6153846153846154
M4_butina_lco5,0,7302,16135,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,0,0.5833333333333334
M4_butina_lco5,0,7307,4093,C=C(C)C(=O)O,0,0.5384615384615384
M4_butina_lco5,0,7312,74080,C=C(C#N)CCC#N,0,0.3888888888888889
M4_butina_lco5,0,7322,11159354,C1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1,0,0.4
M4_butina_lco5,0,7334,9237,C1CN2CCN1CC2,0,0.4166666666666667
M4_butina_lco5,0,7339,88855,C=C(C)C(=O)OCCOC(=O)CC(C)=O,0,0.7083333333333334
M4_butina_lco5,0,7343,61012,C=C(C)C(=O)OCCN(CC)CC,0,0.6551724137931034
M4_butina_lco5,0,7350,7352,C=C(C)C(=O)OCC(C)C,0,0.6071428571428571
M4_butina_lco5,0,7357,70916,C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,0,0.5925925925925926
M4_butina_lco5,0,7362,12713,C=C(C)C(=O)OCC(CC)CCCC,0,0.6875
M4_butina_lco5,0,7363,13539,C=C(C)C(=O)OCC(C)O,0,0.6428571428571429
M4_butina_lco5,0,7369,637796,C/C=C/c1ccc2c(c1)OCO2,0,0.6176470588235294
M4_butina_lco5,0,7375,637922,C/C=C/CO,0,0.42105263157894735
M4_butina_lco5,0,7380,641256,C/C=C/C=C/CO,0,0.39285714285714285
M4_butina_lco5,0,7381,637564,C/C=C/C=C/C=O,0,0.38095238095238093
M4_butina_lco5,0,7391,637090,C/C=C/C(=O)O,0,0.6111111111111112
M4_butina_lco5,0,7396,447466,C/C=C/C=O,0,0.35
M4_butina_lco5,0,7397,1127,C1CCSC1,0,0.5555555555555556
M4_butina_lco5,0,7409,62475,C1=CCC2CC=CC2C1,0,0.3076923076923077
M4_butina_lco5,0,7415,61718,C1CC(COCC2CO2)CCC1COCC1CO1,0,0.48148148148148145
M4_butina_lco5,0,7422,8882,C1=CCCC1,0,0.5555555555555556
M4_butina_lco5,0,7427,6238,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,0.7391304347826086
M4_butina_lco5,0,7429,61660,CC(=O)SCc1ccco1,0,0.5151515151515151
M4_butina_lco5,0,7439,2244,CC(=O)Oc1ccccc1C(=O)O,1,0.59375
M4_butina_lco5,0,7440,2244,CC(=O)Oc1ccccc1C(=O)O,1,0.59375
M4_butina_lco5,0,7441,2244,CC(=O)Oc1ccccc1C(=O)O,1,0.59375
M4_butina_lco5,0,7442,2244,CC(=O)Oc1ccccc1C(=O)O,1,0.59375
M4_butina_lco5,0,7443,2244,CC(=O)Oc1ccccc1C(=O)O,1,0.59375
M4_butina_lco5,0,7444,2244,CC(=O)Oc1ccccc1C(=O)O,1,0.59375
M4_butina_lco5,0,7450,21619272,CC(=O)Oc1ccc([N+](=O)[O-])cc1CCl,0,0.42857142857142855
M4_butina_lco5,0,7460,83063,CC(=O)Oc1ccc(C(C)=O)cc1,0,0.6666666666666666
M4_butina_lco5,0,7465,7487,CC(=O)c1ccc([N+](=O)[O-])cc1,0,0.6538461538461539
M4_butina_lco5,0,7466,1989,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,0.5084745762711864
M4_butina_lco5,0,7481,61527,CC(=O)c1cc(C)oc1C,0,0.3235294117647059
M4_butina_lco5,0,7482,8955,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.625
M4_butina_lco5,0,7497,16682730,CC(=O)[O][Hg][c]1ccccc1,1,0.6
M4_butina_lco5,0,7498,16682730,CC(=O)[O][Hg][c]1ccccc1,1,0.6
M4_butina_lco5,0,7499,16682730,CC(=O)[O][Hg][c]1ccccc1,1,0.6
M4_butina_lco5,0,7500,16682730,CC(=O)[O][Hg][c]1ccccc1,1,0.6
M4_butina_lco5,0,7501,16682730,CC(=O)[O][Hg][c]1ccccc1,1,0.6
M4_butina_lco5,0,7502,16682730,CC(=O)[O][Hg][c]1ccccc1,1,0.6
M4_butina_lco5,0,7508,6918305,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.46296296296296297
M4_butina_lco5,0,7514,31276,CC(=O)OCCC(C)C,0,0.6
M4_butina_lco5,0,7519,5541,CC(=O)OCC(COC(C)=O)OC(C)=O,0,0.625
